# World Bank Open Data AG.PRD.CREL.MT, last updated 2026-07-13, CC BY 4.0
iso3,year,value
AUS,2014,36275175.88
AUS,2015,36175495.48
AUS,2016,50253593.71
AUS,2017,33882044.51
AUS,2018,29989113
AUS,2019,27435471.58
AUS,2020,49332133
AUS,2021,54958515.44
AUS,2022,59607882.55
AUS,2023,43120957.25
AUS,2024,52350446.71
AUT,2010,4866648.45
AUT,2011,5712206.55
AUT,2012,4883379.22
AUT,2013,4599433.26
AUT,2014,5720308.58
AUT,2015,4853895.01
AUT,2016,5701697.09
AUT,2017,4874849.22
AUT,2018,4787200
AUT,2019,5399310
AUT,2020,5649770
AUT,2021,5316150
AUT,2022,5205750
AUT,2023,5235050
AUT,2024,4880410
AZE,2010,1928779
AZE,2011,2370823.1
AZE,2012,2707274.3
AZE,2013,2856572
AZE,2014,2298047.5
AZE,2015,2898559
AZE,2016,2965670
AZE,2017,2824527.1
AZE,2018,3181818
AZE,2019,3416764.3
AZE,2020,3151182
AZE,2021,3258169.4
AZE,2022,3055969.7
AZE,2023,3153905.6
AZE,2024,3305280.77
BDI,2010,323180
BDI,2011,338093
BDI,2012,257030.65
BDI,2013,254198.46
BDI,2014,236880.85
BDI,2015,260287.26
BDI,2016,468248.09
BDI,2017,375525.86
BDI,2018,459945.08
BDI,2019,546926.7
BDI,2020,602923
BDI,2021,791465.33
BDI,2022,957805.11
BDI,2023,788933.48
BDI,2024,789542.22
BEL,2010,3041408
BEL,2011,2939102
BEL,2012,2957908
BEL,2013,3097497
BEL,2014,3162852
BEL,2015,3163733
BEL,2016,2287774
BEL,2017,2764392
BEL,2018,2431020
BEL,2019,2814390
BEL,2020,2565850
BEL,2021,2452580
BEL,2022,2779540
BEL,2023,2754890
BEN,2010,1333435.72
BEN,2011,1544233
BEN,2012,1576090.51
BEN,2013,1791887.87
BEN,2014,1714040.4
BEN,2015,1643227.33
BEN,2016,1814288.87
BEN,2017,1897503.59
BEN,2018,2320755.59
BEN,2019,2177782.78
BEN,2020,2203105.09
BEN,2021,2308912.73
BEN,2022,2297372.9
BEN,2023,2737481.16
BEN,2024,2905684.72
BFA,2010,4560546
BFA,2011,3666404
BFA,2012,4898544
BFA,2013,4869722
BFA,2014,4469300
BFA,2015,4189665
BFA,2016,4567066
BFA,2017,4063197
BFA,2018,5180701.81
BFA,2019,4939629.91
BFA,2020,5179104
BFA,2021,4661140
BFA,2022,5179059.02
BFA,2023,5147923.87
BFA,2024,5209425.36
BGD,2010,51282598.09
BGD,2011,52627376.6
BGD,2012,53030386.64
BGD,2013,54019096.56
BGD,2014,55227209.27
BGD,2015,56084460.15
BGD,2016,55905547.11
BGD,2017,56427230.96
BGD,2018,59015234.3
BGD,2019,59383344.03
BGD,2020,61113280.33
BGD,2021,61986999.44
BGD,2022,63136360.42
BGD,2023,66313385.01
BGD,2024,66347850.85
BGR,2010,7136449
BGR,2011,7521107.72
BGR,2012,6988023
BGR,2013,9153930
BGR,2014,9530421
BGR,2015,8570299
BGR,2016,8752219
BGR,2017,9475846
BGR,2018,10109850
BGR,2019,11130990
BGR,2020,8598290
BGR,2021,11639300
BGR,2022,9790690
BGR,2023,10345650
BHS,2010,678
BHS,2011,687
BHS,2012,690
BHS,2013,690.83
BHS,2014,687.62
BHS,2015,597.18
BHS,2016,658.54
BHS,2017,647.78
BHS,2018,626.45
BHS,2019,612.84
BHS,2020,600.51
BHS,2021,610.14
BHS,2022,600.78
BHS,2023,603.81
BHS,2024,604.91
BIH,2010,1104907
BIH,2011,1118257
BIH,2012,905975
BIH,2013,1222498
BIH,2014,1082655
BIH,2015,1137236
BIH,2016,1657556
BIH,2017,1167004.74
BIH,2018,1743762
BIH,2019,1666131
BIH,2020,1944178
BIH,2021,1400676
BIH,2022,1431169
BIH,2023,1062500
BLR,2010,6741683.99
BLR,2011,7996331.18
BLR,2012,8843847.86
BLR,2013,7233152
BLR,2014,9033775
BLR,2015,8186980
BLR,2016,7075658
BLR,2017,7529412
BLR,2018,5813781
BLR,2019,6991979
BLR,2020,8403688
BLR,2021,6914867.36
BLR,2022,7772407.63
BLR,2023,6736789.82
BLR,2024,7731917.71
BLZ,2010,98489
BLZ,2011,91768
BLZ,2012,91627
BLZ,2013,111934
BLZ,2014,94519
BLZ,2015,80959
BLZ,2016,91556.38
BLZ,2017,118376
BLZ,2018,99341
BLZ,2019,85114
BLZ,2020,112007
BLZ,2021,136612
BLZ,2022,146715
BLZ,2023,160169
BOL,2010,2133671
BOL,2011,1988006.81
BOL,2012,2125542.86
BOL,2013,2503244.71
BOL,2014,2449241
BOL,2015,2934919
BOL,2016,2660808
BOL,2017,2278993.69
BOL,2018,3267425.32
BOL,2019,2912082
BOL,2020,2914459
BOL,2021,3741163.26
BOL,2022,2615641.21
BOL,2023,3086273.49
BOL,2024,3737131.71
BRA,2010,75160152.06
BRA,2011,77586276
BRA,2012,89908244
BRA,2013,100901726
BRA,2014,101402184
BRA,2015,106026684.77
BRA,2016,84166681.6
BRA,2017,117977043.93
BRA,2018,103259697.62
BRA,2019,121202029.78
BRA,2020,125585148.34
BRA,2021,111985318.13
BRA,2022,135743835.43
BRA,2023,155877081.97
BRA,2024,138980898.51
BRB,2010,259.58
BRB,2011,268.89
BRB,2012,320
BRB,2013,340
BRB,2014,81
BRB,2015,122
BRB,2016,95.57
BRB,2017,73.86
BRB,2018,109.3
BRB,2019,42
BRB,2020,86
BRB,2021,49.9
BRB,2022,51
BRB,2023,42.6
BRB,2024,1.1
BRN,2010,1600
BRN,2011,2200
BRN,2012,2200
BRN,2013,1900
BRN,2014,2100
BRN,2015,3100
BRN,2016,2400
BRN,2017,2300
BRN,2018,2400
BRN,2019,2300
BRN,2020,3900
BRN,2021,4100
BRN,2022,3600
BRN,2023,3700
BTN,2010,144634
BTN,2011,184333
BTN,2012,167800
BTN,2013,171148.72
BTN,2014,170212.58
BTN,2015,175635.48
BTN,2016,176187.02
BTN,2017,192713
BTN,2018,125754.52
BTN,2019,103294.68
BTN,2020,103398.32
BTN,2021,77688.31
BTN,2022,71354.25
BTN,2023,69975.77
BTN,2024,73368.46
BWA,2010,50345
BWA,2011,74024
BWA,2012,37457
BWA,2013,19366
BWA,2014,50253.48
BWA,2015,43967.04
BWA,2016,48572.85
BWA,2017,23207.96
BWA,2018,80922.63
